atm_id,date,total_withdrawals,total_deposits,cash_demand_next_day
ATM_0031,2023-12-19,47921,0,63815
ATM_0031,2023-12-25,53405,9432,55490
ATM_0031,2023-12-27,26045,9069,16786
ATM_0031,2023-12-31,58005,17464,57023
ATM_0032,2022-01-08,51461,8701,48764
ATM_0032,2022-01-28,54110,8670,63338
ATM_0032,2022-02-13,65830,11222,68701
ATM_0032,2022-02-14,65529,20261,62659
ATM_0032,2022-02-17,40588,11253,25887
ATM_0032,2022-03-03,77065,9045,76942
ATM_0032,2022-03-05,54727,7493,56160
ATM_0032,2022-03-10,60301,6790,52492
ATM_0032,2022-03-20,40930,14367,22880
ATM_0032,2022-03-23,43771,9104,40668
ATM_0032,2022-03-26,52464,20981,34409
ATM_0032,2022-04-03,45034,12273,28814
ATM_0032,2022-04-04,62455,5719,63645
ATM_0032,2022-04-26,48470,5787,42882
ATM_0032,2022-04-27,41079,7887,29417
ATM_0032,2022-05-01,61963,21500,39766
ATM_0032,2022-05-07,65600,11970,46641
ATM_0032,2022-05-08,47070,7305,35538
ATM_0032,2022-05-10,37995,9910,30821
ATM_0032,2022-05-20,43020,9470,36035
ATM_0032,2022-05-26,42363,14676,25506
ATM_0032,2022-07-02,32630,11236,27779
ATM_0032,2022-07-05,50316,4344,52888
ATM_0032,2022-07-06,47845,9174,47201
ATM_0032,2022-07-20,46000,7853,49775
ATM_0032,2022-07-24,41696,12844,30997
ATM_0032,2022-07-30,35938,17930,15451
ATM_0032,2022-08-06,48315,8895,36839
ATM_0032,2022-08-07,41281,12117,32388
ATM_0032,2022-08-10,44142,21818,24107
ATM_0032,2022-08-11,56794,11485,49069
ATM_0032,2022-08-22,64627,12505,63134
ATM_0032,2022-08-31,61967,703,56483
ATM_0032,2022-09-17,107894,11267,91206
ATM_0032,2022-10-02,34361,13321,25837
ATM_0032,2022-10-10,77443,2853,75130
ATM_0032,2022-10-12,59083,7826,40258
ATM_0032,2022-10-17,83160,14411,72199
ATM_0032,2022-10-18,29541,8155,21286
ATM_0032,2022-10-31,78011,8002,58264
ATM_0032,2022-11-06,58683,12300,36366
ATM_0032,2022-11-10,31464,10826,21450
ATM_0032,2022-11-16,56858,4193,62083
ATM_0032,2022-11-18,52403,11792,45239
ATM_0032,2022-11-21,39251,14047,36352
ATM_0032,2022-12-15,63157,12946,43109
ATM_0032,2022-12-30,32386,10341,23726
ATM_0032,2023-01-12,35155,14703,18312
ATM_0032,2023-01-17,63599,11401,45883
ATM_0032,2023-01-29,45969,11738,36141
ATM_0032,2023-02-06,28895,10540,28790
ATM_0032,2023-02-14,82778,25679,69298
ATM_0032,2023-02-20,56613,8726,47708
ATM_0032,2023-03-11,35460,14219,28051
ATM_0032,2023-03-18,58258,3922,50395
ATM_0032,2023-03-24,40087,6799,38504
ATM_0032,2023-03-26,56619,6334,55081
ATM_0032,2023-03-28,53052,2945,49897
ATM_0032,2023-04-03,23212,10919,18041
ATM_0032,2023-04-07,64456,10733,57574
ATM_0032,2023-04-08,65823,22224,57944
ATM_0032,2023-04-10,18866,16845,5719
ATM_0032,2023-04-13,49956,6010,42367
ATM_0032,2023-04-18,38716,6042,49182
ATM_0032,2023-05-07,42142,9080,33118
ATM_0032,2023-05-17,46024,11210,40499
ATM_0032,2023-05-20,94732,16520,92636
ATM_0032,2023-05-29,64062,4539,51339
ATM_0032,2023-06-13,55512,8432,56107
ATM_0032,2023-06-26,41276,5722,44110
ATM_0032,2023-07-13,83144,1222,103706
ATM_0032,2023-07-16,43114,3092,39862
ATM_0032,2023-07-23,59839,9992,61728
ATM_0032,2023-07-28,57486,1538,61936
ATM_0032,2023-07-29,54567,9417,41793
ATM_0032,2023-08-08,53232,9341,49315
ATM_0032,2023-09-02,51537,7585,36479
ATM_0032,2023-09-26,25276,13925,16383
ATM_0032,2023-10-03,75684,7387,86598
ATM_0032,2023-10-13,74726,13777,67369
ATM_0032,2023-10-16,54901,11502,43479
ATM_0032,2023-10-17,44716,8583,49116
ATM_0032,2023-11-06,36476,6159,29002
ATM_0032,2023-11-19,38184,8538,32487
ATM_0032,2023-11-20,42311,13416,30137
ATM_0032,2023-11-26,44400,7517,31279
ATM_0032,2023-11-28,40048,10646,34063
ATM_0032,2023-12-08,20306,7932,19026
ATM_0032,2023-12-26,26888,3893,20791
ATM_0033,2022-01-08,49252,9408,35095
ATM_0033,2022-01-15,75149,6716,76468
ATM_0033,2022-01-19,53245,14858,34914
ATM_0033,2022-02-10,56483,12350,51731
ATM_0033,2022-03-14,58870,9455,46710
ATM_0033,2022-03-20,79615,7701,67145
ATM_0033,2022-03-21,44997,14426,43428
ATM_0033,2022-03-22,132263,21858,123544
ATM_0033,2022-03-23,42951,5467,47548
ATM_0033,2022-03-26,22690,11350,22424
ATM_0033,2022-03-27,36812,407,41081
ATM_0033,2022-04-06,61381,10035,53419
ATM_0033,2022-04-24,36904,17798,15456
ATM_0033,2022-04-29,42118,12148,23398
ATM_0033,2022-05-01,38713,14876,27823
ATM_0033,2022-05-06,50300,13768,37006
ATM_0033,2022-05-20,34818,1725,31516
ATM_0033,2022-05-31,20026,14581,15613
ATM_0033,2022-06-01,54457,10269,52173
ATM_0033,2022-06-16,75613,14583,67408
ATM_0033,2022-06-24,53772,15087,45263
ATM_0033,2022-07-03,33946,13974,20233
ATM_0033,2022-07-17,46572,13335,44590
ATM_0033,2022-07-18,61406,5165,49939
ATM_0033,2022-07-23,37371,5959,25271
ATM_0033,2022-08-04,48988,15968,43787
ATM_0033,2022-08-18,20093,11870,14201
ATM_0033,2022-08-22,57190,12655,49269
ATM_0033,2022-08-29,40505,14718,29905
ATM_0033,2022-09-01,42447,2246,43593
ATM_0033,2022-09-08,47566,19144,25809
ATM_0033,2022-10-01,109585,18500,102108
ATM_0033,2022-10-10,70501,11565,63518
ATM_0033,2022-10-12,49602,5590,51779
ATM_0033,2022-10-16,44001,6274,30839
ATM_0033,2022-10-17,38590,12854,34049
ATM_0033,2022-11-04,53100,9353,44908
ATM_0033,2022-11-06,50787,12159,42440
ATM_0033,2022-11-18,55834,13309,49817
ATM_0033,2022-11-29,63614,5878,67516
ATM_0033,2022-12-02,63988,2371,70222
ATM_0033,2022-12-11,25350,8176,17784
ATM_0033,2022-12-15,27048,1323,25534
ATM_0033,2022-12-18,60906,1864,53327
ATM_0033,2022-12-19,29024,12050,22076
ATM_0033,2022-12-29,69380,6254,76528
ATM_0033,2023-01-01,54418,6765,57735
ATM_0033,2023-01-03,87129,5921,68761
ATM_0033,2023-01-04,45728,5013,38417
ATM_0033,2023-01-06,64573,12878,61123
ATM_0033,2023-01-10,63859,12728,61547
ATM_0033,2023-01-13,37937,0,41069
ATM_0033,2023-01-26,18003,4866,10707
ATM_0033,2023-01-29,32530,13146,21924
ATM_0033,2023-01-30,20878,1952,20822
ATM_0033,2023-02-01,34507,9022,22398
ATM_0033,2023-02-04,32973,5666,32718
ATM_0033,2023-02-12,62801,13794,43066
ATM_0033,2023-02-14,38411,9710,31468
ATM_0033,2023-02-21,56206,11212,56369
ATM_0033,2023-02-28,24843,3258,22043
ATM_0033,2023-03-02,78680,15820,84262
ATM_0033,2023-03-03,74335,12820,76623
ATM_0033,2023-03-08,48784,2639,46903
ATM_0033,2023-03-14,37040,9367,25933
ATM_0033,2023-03-20,44372,9615,40157
ATM_0033,2023-03-27,62281,5183,56464
ATM_0033,2023-03-31,41315,5518,48726
ATM_0033,2023-04-07,22970,7117,14069
ATM_0033,2023-04-08,66189,5735,72757
ATM_0033,2023-04-11,33027,10078,25183
ATM_0033,2023-04-20,54497,11004,51237
ATM_0033,2023-04-25,38226,13241,27973
ATM_0033,2023-04-29,81381,4376,72490
ATM_0033,2023-04-30,31415,6372,27397
ATM_0033,2023-05-31,36710,20270,29370
ATM_0033,2023-06-03,46809,11152,26934
ATM_0033,2023-06-10,68140,6668,71636
ATM_0033,2023-06-22,75105,8874,64829
ATM_0033,2023-06-23,50432,8475,34242
ATM_0033,2023-07-02,68475,5897,62397
ATM_0033,2023-07-14,50523,3122,59685
ATM_0033,2023-07-18,50426,0,58908
ATM_0033,2023-07-20,77966,15712,73537
ATM_0033,2023-08-14,47410,6965,49875
ATM_0033,2023-08-17,92668,21137,93085
ATM_0033,2023-08-31,21289,11536,10096
ATM_0033,2023-09-11,40805,11709,35802
ATM_0033,2023-09-12,44036,5159,35501
ATM_0033,2023-09-16,53471,11548,44948
ATM_0033,2023-09-19,70901,13552,60801
ATM_0033,2023-09-21,62853,17246,53411
ATM_0033,2023-10-03,72691,11108,64598
ATM_0033,2023-10-09,32449,13389,21161
ATM_0033,2023-11-19,70585,4484,71452
ATM_0033,2023-11-22,66384,20195,60551
ATM_0033,2023-11-27,40056,3780,42141
ATM_0033,2023-12-12,49943,8228,50533
ATM_0033,2023-12-14,50739,7478,42099
ATM_0033,2023-12-22,44513,9642,42019
ATM_0033,2023-12-26,40194,13427,30306
ATM_0034,2022-01-08,54080,11446,49100
ATM_0034,2022-01-17,29634,10701,28248
ATM_0034,2022-01-30,48184,1895,45270
ATM_0034,2022-03-03,31810,9932,20122
ATM_0034,2022-03-13,51241,10183,52179
ATM_0034,2022-03-24,34964,8492,34514
ATM_0034,2022-03-26,47693,10321,48896
ATM_0034,2022-04-22,44078,5721,42047
ATM_0034,2022-05-01,53334,16394,48724
ATM_0034,2022-05-05,56875,4476,59107
ATM_0034,2022-05-08,102653,23083,67569
ATM_0034,2022-05-18,97896,7868,100960
ATM_0034,2022-06-11,59385,5714,64265
ATM_0034,2022-06-21,33865,11682,20153
ATM_0034,2022-07-13,11696,11951,1949
ATM_0034,2022-07-16,46818,12711,29703
ATM_0034,2022-07-17,60402,11532,58846
ATM_0034,2022-07-18,41919,9512,36046
ATM_0034,2022-08-15,59287,20287,51751
ATM_0034,2022-08-16,48759,11215,35363
ATM_0034,2022-08-22,32680,9463,32314
ATM_0034,2022-08-28,68853,10650,72368
ATM_0034,2022-09-21,64045,9036,66810
ATM_0034,2022-09-26,41689,10891,40857
ATM_0034,2022-10-03,54067,18256,44198
ATM_0034,2022-10-15,30223,14328,21861
ATM_0034,2022-10-16,59097,10349,47443
ATM_0034,2022-10-17,67728,16136,47202
ATM_0034,2022-10-27,71336,10266,70599
ATM_0034,2022-10-30,45420,10416,28761
ATM_0034,2022-11-03,42053,6548,33093
ATM_0034,2022-11-07,54359,19912,49436
ATM_0034,2022-11-10,73585,5255,70842
ATM_0034,2022-11-11,64516,10854,45174
ATM_0034,2022-11-14,25761,11498,17662
ATM_0034,2022-11-21,54476,20423,49085
ATM_0034,2022-11-24,32926,12433,26217
ATM_0034,2022-12-04,64961,8957,55369
ATM_0034,2022-12-07,67313,9383,48636
ATM_0034,2022-12-22,73869,12597,59268
ATM_0034,2022-12-24,37197,6652,31812
ATM_0034,2023-01-06,38393,3776,34133
ATM_0034,2023-01-07,26626,9495,18394
ATM_0034,2023-01-16,83012,21452,75667
ATM_0034,2023-01-21,29104,11070,23210
ATM_0034,2023-02-05,62039,7159,46227
ATM_0034,2023-02-08,49139,16965,29780
ATM_0034,2023-02-14,40513,10933,28989
ATM_0034,2023-02-21,53745,12466,45664
ATM_0034,2023-02-25,53444,3408,59080
ATM_0034,2023-02-28,52796,10246,42310
ATM_0034,2023-03-05,170209,33283,147169
ATM_0034,2023-03-10,58611,3170,60873
ATM_0034,2023-03-21,38308,2713,32843
ATM_0034,2023-04-08,67142,13759,52361
ATM_0034,2023-04-13,49508,7282,49672
ATM_0034,2023-04-25,38287,7558,33646
ATM_0034,2023-05-02,37279,1021,32673
ATM_0034,2023-05-11,52941,20126,38094
ATM_0034,2023-05-18,64915,12640,54150
ATM_0034,2023-05-24,60966,6804,59596
ATM_0034,2023-05-27,14336,13501,8798
ATM_0034,2023-05-31,70584,10710,67032
ATM_0034,2023-06-11,50590,10554,39425
ATM_0034,2023-06-12,48776,3513,48249
ATM_0034,2023-06-20,146203,25569,120150
ATM_0034,2023-06-21,58685,9016,40251
ATM_0034,2023-07-05,68240,6403,73418
ATM_0034,2023-07-24,61316,2465,67012
ATM_0034,2023-07-27,39223,8932,29520
ATM_0034,2023-07-28,29044,15854,15781
ATM_0034,2023-07-29,61635,19446,37098
ATM_0034,2023-08-22,48377,15560,50102
ATM_0034,2023-09-06,43621,14189,30263
ATM_0034,2023-09-07,96691,19682,101875
ATM_0034,2023-09-16,44217,0,41198
ATM_0034,2023-09-24,61298,15843,55075
ATM_0034,2023-09-27,49367,13695,34041
ATM_0034,2023-10-07,35318,8637,31969
ATM_0034,2023-10-17,30778,9641,21282
ATM_0034,2023-10-19,50142,17884,26562
ATM_0034,2023-10-30,104653,23742,78374
ATM_0034,2023-11-05,25807,20064,7566
ATM_0034,2023-11-06,116626,26926,99665
ATM_0034,2023-11-09,26733,2741,31204
ATM_0034,2023-11-12,32946,13735,21666
ATM_0034,2023-11-24,90476,9070,90505
ATM_0034,2023-11-25,59868,9896,52712
ATM_0034,2023-11-30,41653,12586,27270
ATM_0034,2023-12-03,45173,9837,45094
ATM_0034,2023-12-08,69459,9603,61585
ATM_0035,2022-01-02,35619,19104,13124
ATM_0035,2022-01-03,54370,11635,38038
ATM_0035,2022-01-07,58925,15658,53736
ATM_0035,2022-01-10,33870,4233,25445
ATM_0035,2022-01-17,56328,8779,45110
ATM_0035,2022-01-19,74955,11526,54606
ATM_0035,2022-01-20,51279,5958,52317
ATM_0035,2022-01-23,26036,12480,18232
ATM_0035,2022-02-01,52716,1308,60588
ATM_0035,2022-02-27,53451,12488,37337
ATM_0035,2022-03-02,48993,5836,49189
ATM_0035,2022-03-05,45867,10693,42841
ATM_0035,2022-03-20,67912,17636,51345
ATM_0035,2022-03-31,78570,9967,65971
ATM_0035,2022-04-20,98139,28006,80080
ATM_0035,2022-04-27,42475,8778,40661
ATM_0035,2022-05-07,48837,4669,40770
ATM_0035,2022-05-10,42693,10242,38011
ATM_0035,2022-05-28,60890,5963,61749
ATM_0035,2022-06-03,87378,17905,63982
ATM_0035,2022-06-06,61598,6998,65947
ATM_0035,2022-06-07,50589,12119,53251
ATM_0035,2022-07-02,43228,12848,35012
ATM_0035,2022-07-03,86275,9844,77935
ATM_0035,2022-07-04,83931,22767,85953
ATM_0035,2022-07-07,36373,3417,39456
ATM_0035,2022-07-10,67315,16940,60000
ATM_0035,2022-07-14,28709,11119,21041
ATM_0035,2022-07-21,42060,2427,39999
ATM_0035,2022-07-30,63571,18648,50672
ATM_0035,2022-08-03,53657,16612,44906
ATM_0035,2022-08-18,150519,32768,140705
ATM_0035,2022-08-21,45818,8265,40345
ATM_0035,2022-08-26,53619,12010,44970
ATM_0035,2022-08-30,60475,15584,39584
ATM_0035,2022-09-14,43317,17266,29204
ATM_0035,2022-09-20,46008,2533,53102
ATM_0035,2022-10-01,45974,10406,43168
ATM_0035,2022-10-03,39115,12405,29594
ATM_0035,2022-10-10,28469,17190,16384
ATM_0035,2022-10-20,74244,1916,85284
ATM_0035,2022-10-23,55392,12076,53736
ATM_0035,2022-10-24,45645,6659,33322
ATM_0035,2022-10-25,31640,11168,27231
ATM_0035,2022-11-03,49119,12232,32044
ATM_0035,2022-11-10,32005,524,27001
ATM_0035,2022-11-11,59314,23715,35488
ATM_0035,2022-11-13,75117,4541,79778
ATM_0035,2022-11-22,60503,5249,60394
ATM_0035,2022-11-28,38476,4982,35942
ATM_0035,2022-12-09,59564,11293,41874
ATM_0035,2022-12-15,40887,7978,41708
ATM_0035,2022-12-24,64731,14879,47858
ATM_0035,2023-01-11,51068,3532,45831
ATM_0035,2023-01-16,32362,12463,21955
ATM_0035,2023-01-19,72171,10422,60177
ATM_0035,2023-01-31,53741,11996,43094
ATM_0035,2023-02-01,84554,2602,96558
ATM_0035,2023-02-09,99357,14514,94141
ATM_0035,2023-02-10,39073,11597,36071
ATM_0035,2023-02-14,58312,6927,57924
ATM_0035,2023-03-03,45798,8269,41005
ATM_0035,2023-03-10,119880,24795,97973
ATM_0035,2023-03-20,45066,13596,38715
ATM_0035,2023-03-22,41668,7537,35187
ATM_0035,2023-03-27,41525,13145,26945
ATM_0035,2023-04-01,34881,8560,24940
ATM_0035,2023-04-13,73375,6603,59891
ATM_0035,2023-04-27,41995,18560,30839
ATM_0035,2023-05-11,59571,16667,46123
ATM_0035,2023-05-28,65616,13265,65911
ATM_0035,2023-05-29,30606,9151,34037
ATM_0035,2023-06-04,63480,6960,53781
ATM_0035,2023-06-25,75885,10609,64416
ATM_0035,2023-07-03,75432,9774,76200
ATM_0035,2023-07-04,59607,9047,42370
ATM_0035,2023-07-14,53340,17147,48663
ATM_0035,2023-07-18,26830,24370,326
ATM_0035,2023-07-21,47102,108,40517
ATM_0035,2023-08-02,113705,27958,117538
ATM_0035,2023-08-10,78833,2859,86837
ATM_0035,2023-08-13,48431,3028,39277
ATM_0035,2023-08-19,75038,11061,76244
ATM_0035,2023-08-25,50544,12288,43477
ATM_0035,2023-09-09,62566,3455,49061
ATM_0035,2023-09-12,75662,16164,64753
ATM_0035,2023-09-24,51123,6294,48038
ATM_0035,2023-09-26,86618,12185,76033
ATM_0035,2023-10-02,35335,15144,24113
ATM_0035,2023-10-07,49137,7622,36212
ATM_0035,2023-10-13,43060,8349,39933
ATM_0035,2023-10-18,81151,8326,62803
ATM_0035,2023-10-20,65252,13136,61163
ATM_0035,2023-10-21,46813,11252,37792
ATM_0035,2023-10-23,70610,4962,71675
ATM_0035,2023-10-24,42978,5984,53989
ATM_0035,2023-10-26,45329,9978,43700
ATM_0035,2023-10-31,73443,10408,73281
ATM_0035,2023-11-06,42065,16167,35733
ATM_0035,2023-12-05,41159,14248,29906
ATM_0035,2023-12-08,86948,9038,67866
ATM_0035,2023-12-10,44253,9618,45267
ATM_0035,2023-12-11,43766,7839,36712
ATM_0035,2023-12-20,50872,6511,38381
ATM_0035,2023-12-27,25731,2761,28891
ATM_0036,2022-01-08,53512,12179,54594
ATM_0036,2022-01-11,26031,6849,17023
ATM_0036,2022-01-13,48809,8497,49868
ATM_0036,2022-01-28,67497,8547,65959
ATM_0036,2022-02-11,58501,16682,45840
ATM_0036,2022-02-24,77201,8285,65557
ATM_0036,2022-02-26,96895,25034,90444
ATM_0036,2022-03-03,87903,7345,88412
ATM_0036,2022-03-08,48605,8802,45533
ATM_0036,2022-03-09,48569,18651,32130
ATM_0036,2022-03-10,29815,14757,15636
ATM_0036,2022-03-19,30882,19950,8039
ATM_0036,2022-03-25,50828,5350,50816
ATM_0036,2022-03-28,38667,9490,30598
ATM_0036,2022-03-29,65575,2403,73049
ATM_0036,2022-04-10,49093,15638,32784
ATM_0036,2022-04-16,59082,9207,47329
ATM_0036,2022-04-21,36558,11069,24025
ATM_0036,2022-04-22,54761,8335,39661
ATM_0036,2022-05-04,65667,10729,52370
ATM_0036,2022-05-08,44081,9574,49870
ATM_0036,2022-05-15,72440,11399,63426
ATM_0036,2022-05-20,65917,1996,75995
ATM_0036,2022-05-28,56775,8883,47721
ATM_0036,2022-05-29,36931,6992,27927
ATM_0036,2022-05-31,51108,6944,48879
ATM_0036,2022-06-01,52796,6037,36847
ATM_0036,2022-06-07,73514,10610,80835
ATM_0036,2022-06-08,56102,15135,34469
ATM_0036,2022-06-12,48586,5571,53006
ATM_0036,2022-06-14,40425,20623,22579
ATM_0036,2022-06-23,36413,6168,36929
ATM_0036,2022-06-30,60935,11755,39104
ATM_0036,2022-07-08,19624,14767,5775
ATM_0036,2022-07-26,60308,7610,51849
ATM_0036,2022-08-07,38095,11586,27971
ATM_0036,2022-08-12,46251,3978,46232
ATM_0036,2022-08-15,66713,13385,47473
ATM_0036,2022-08-20,50045,12923,54486
ATM_0036,2022-09-01,73314,16848,76988
ATM_0036,2022-09-04,74674,8754,68316
ATM_0036,2022-09-05,68552,8007,76904
ATM_0036,2022-09-06,63140,10476,64116
ATM_0036,2022-09-13,53480,2759,57485
ATM_0036,2022-09-25,11695,15483,4500
ATM_0036,2022-10-04,103110,12299,90893
ATM_0036,2022-10-12,52931,8872,53733
ATM_0036,2022-10-15,50831,8564,35578
ATM_0036,2022-10-26,46635,12517,30266
ATM_0036,2022-11-09,39989,11800,23566
ATM_0036,2022-11-11,50142,4138,46852
ATM_0036,2022-11-12,38369,18922,25214
ATM_0036,2022-11-18,45382,12674,42624
ATM_0036,2022-11-26,35673,12117,18324
ATM_0036,2022-12-03,31565,17287,14760
ATM_0036,2022-12-15,157314,15085,132051
ATM_0036,2022-12-19,58621,8418,54604
ATM_0036,2022-12-21,52502,8798,49832
ATM_0036,2022-12-22,57186,16838,50335
ATM_0036,2022-12-24,71332,8071,65935
ATM_0036,2023-01-06,69781,9745,78212
ATM_0036,2023-01-13,71328,11956,58189
ATM_0036,2023-01-20,68484,10835,82247
ATM_0036,2023-01-29,29120,18520,17772
ATM_0036,2023-01-30,60023,15470,65331
ATM_0036,2023-02-02,51354,10171,46496
ATM_0036,2023-02-05,30685,5422,30715
ATM_0036,2023-02-15,74778,14371,62336
ATM_0036,2023-03-01,80677,4985,66617
ATM_0036,2023-03-02,42902,18816,29346
ATM_0036,2023-03-11,54399,1343,44285
ATM_0036,2023-03-13,74233,9867,74196
ATM_0036,2023-03-22,56992,15958,43540
ATM_0036,2023-03-31,60965,14262,60438
ATM_0036,2023-05-01,27164,10060,18763
ATM_0036,2023-05-03,17409,14237,5425
ATM_0036,2023-05-11,62340,11676,61367
ATM_0036,2023-05-18,46654,11410,42801
ATM_0036,2023-05-24,52863,10535,45235
ATM_0036,2023-05-25,49553,11898,34176
ATM_0036,2023-06-28,38654,2888,37044
ATM_0036,2023-07-06,49314,7807,46381
ATM_0036,2023-07-08,39700,5771,28917
ATM_0036,2023-07-09,46495,11009,37369
ATM_0036,2023-07-23,88964,9900,73343
ATM_0036,2023-07-31,71014,4028,57239
ATM_0036,2023-08-05,33535,12539,18838
ATM_0036,2023-08-15,37743,1962,32446
ATM_0036,2023-09-01,68952,1729,68569
ATM_0036,2023-09-04,50178,9264,34455
ATM_0036,2023-09-17,44894,6439,46549
ATM_0036,2023-09-20,57191,3983,48821
ATM_0036,2023-09-21,43731,0,44573
ATM_0036,2023-10-04,56727,9207,43619
ATM_0036,2023-10-19,44311,9160,46821
ATM_0036,2023-10-20,70522,18268,62471
ATM_0036,2023-10-25,54294,19022,42102
ATM_0036,2023-10-27,49079,11573,42524
ATM_0036,2023-10-28,53114,5596,53439
ATM_0036,2023-11-02,45568,4967,40518
ATM_0036,2023-11-03,73708,4924,82839
ATM_0036,2023-11-04,46895,4844,37873
ATM_0036,2023-11-05,80027,17438,64861
ATM_0036,2023-11-06,38273,3370,39411
ATM_0036,2023-11-07,66448,0,75386
ATM_0036,2023-11-16,102206,15036,95596
ATM_0036,2023-11-17,39625,14657,22069
ATM_0036,2023-12-01,57286,20534,44309
ATM_0036,2023-12-03,64740,2999,51168
ATM_0036,2023-12-12,29510,8153,24837
ATM_0036,2023-12-16,24930,5768,17086
ATM_0037,2022-01-01,88394,17619,87751
ATM_0037,2022-01-03,94134,15133,91754
ATM_0037,2022-01-14,57167,8217,42028
ATM_0037,2022-01-20,64817,12296,49236
ATM_0037,2022-02-05,34341,15433,22694
ATM_0037,2022-02-10,63007,7513,67691
ATM_0037,2022-02-18,46691,11116,49399
ATM_0037,2022-02-20,30262,15063,18973
ATM_0037,2022-02-28,40205,7251,32672
ATM_0037,2022-03-02,30850,10411,19753
ATM_0037,2022-03-04,29972,14214,25557
ATM_0037,2022-03-11,74019,25347,50179
ATM_0037,2022-03-14,50312,4370,54938
ATM_0037,2022-03-19,55822,20251,48989
ATM_0037,2022-03-20,46537,14123,39530
ATM_0037,2022-03-22,36406,10709,31581
ATM_0037,2022-03-26,42511,633,38456
ATM_0037,2022-04-02,51042,6432,52212
ATM_0037,2022-04-08,105810,16474,90988
ATM_0037,2022-04-14,62893,10126,44178
ATM_0037,2022-04-16,55246,0,65525
ATM_0037,2022-04-17,47661,7258,45006
ATM_0037,2022-04-25,58731,8138,60958
ATM_0037,2022-04-27,30001,8664,28659
ATM_0037,2022-05-09,55868,12908,36672
ATM_0037,2022-06-06,43058,8464,41991
ATM_0037,2022-06-16,34397,13494,35498
ATM_0037,2022-06-20,69261,12143,67811
ATM_0037,2022-07-05,54487,9083,38146
ATM_0037,2022-07-10,63558,4972,60085
ATM_0037,2022-07-11,30949,11434,20346
ATM_0037,2022-07-14,20718,11404,9643
ATM_0037,2022-07-20,75547,6889,79545
ATM_0037,2022-07-30,54005,14448,50495
ATM_0037,2022-07-31,45101,8751,30340
ATM_0037,2022-08-06,33035,5755,23564
ATM_0037,2022-08-11,34477,2056,29311
ATM_0037,2022-08-17,82734,11013,71571
ATM_0037,2022-08-19,58366,9460,62719
ATM_0037,2022-08-22,51301,10561,38266
ATM_0037,2022-08-23,57734,18109,49399
ATM_0037,2022-08-24,53321,11969,47392
ATM_0037,2022-08-28,61762,10144,56350
ATM_0037,2022-09-04,25755,14751,21054
ATM_0037,2022-09-12,45027,10401,29818
ATM_0037,2022-09-13,55305,15768,36693
ATM_0037,2022-09-22,40782,15305,27733
ATM_0037,2022-09-29,55412,14096,59616
ATM_0037,2022-09-30,33799,3435,28928
ATM_0037,2022-10-01,35425,3101,35290
ATM_0037,2022-10-21,31271,11034,24431
ATM_0037,2022-10-28,55655,13907,41966
ATM_0037,2022-11-16,85768,15016,60747
ATM_0037,2022-11-17,47838,17653,31811
ATM_0037,2022-11-20,91481,12676,97357
ATM_0037,2022-12-04,17303,7811,15537
ATM_0037,2022-12-20,41584,8745,31620
ATM_0037,2022-12-22,42126,11663,35991
ATM_0037,2022-12-30,70493,15472,55999
ATM_0037,2023-01-01,53566,8724,45131
ATM_0037,2023-01-06,64865,20193,55873
ATM_0037,2023-01-09,68516,12139,70296
ATM_0037,2023-01-20,44653,2374,35500
ATM_0037,2023-01-22,24690,14156,16823
ATM_0037,2023-01-26,40493,6816,34436
ATM_0037,2023-02-04,57837,12114,46284
ATM_0037,2023-02-05,66690,7320,66760
ATM_0037,2023-02-12,52433,9250,42548
ATM_0037,2023-02-15,79072,1172,68688
ATM_0037,2023-02-19,71597,18307,67261
ATM_0037,2023-02-23,41803,4185,35931
ATM_0037,2023-02-26,35604,1681,40799
ATM_0037,2023-02-27,51666,1321,49963
ATM_0037,2023-03-07,37208,2289,38647
ATM_0037,2023-03-13,41169,7431,32390
ATM_0037,2023-03-29,61916,185,57087
ATM_0037,2023-04-20,52633,14377,51879
ATM_0037,2023-04-24,64708,10806,49727
ATM_0037,2023-04-30,36592,4479,39788
ATM_0037,2023-05-08,77081,4010,83251
ATM_0037,2023-05-16,45588,4560,34173
ATM_0037,2023-05-18,33880,11237,26063
ATM_0037,2023-05-23,50169,13380,51582
ATM_0037,2023-05-30,97820,13252,74703
ATM_0037,2023-06-01,54972,3578,63058
ATM_0037,2023-07-04,32935,11384,21739
ATM_0037,2023-07-08,61236,9256,53936
ATM_0037,2023-07-20,52854,8778,48070
ATM_0037,2023-07-21,67704,11871,56250
ATM_0037,2023-07-25,47709,12413,32413
ATM_0037,2023-07-30,29496,8876,25666
